,word1,word2,similarity,path_max,lch_max,wup_max,res_brown_max,jcn_brown_max,lin_brown_max,res_semcor_max,jcn_semcor_max,lin_semcor_max,path_ave,lch_ave,wup_ave,res_brown_ave,jcn_brown_ave,lin_brown_ave,res_semcor_ave,jcn_semcor_ave,lin_semcor_ave
168,bread,bun,4.304347826,0.5,2.9444389791664407,0.9411764705882353,9.094961884934726,0.7532464392603722,0.9319797082603621,8.507663310623093,0.3069276764301351,0.8392922343490821,0.2833333333333333,1.9369874688953082,0.5330882352941176,4.547480942467363,0.4010355783775724,0.46598985413018107,4.253831655311546,0.17575252290904744,0.41964611717454103
169,break,dash,2.916666667,0.5,2.9444389791664407,0.9565217391304348,10.121794491208703,5.407675503910971,0.9909478309217413,11.765759848644574,0.07551065210186436,0.4096545567130763,0.09294968290832262,1.2047422013401337,0.3650417519405396,1.5264265600939464,0.11230573617068888,0.14594244185780805,1.7745528344383368,0.013899003934805781,0.04146588826882294
170,break,insert,2.041666667,0.5,2.9444389791664407,0.9411764705882353,9.605787508700717,0.4502972936419793,0.8963829380567432,9.81984969958926,1e-300,1.963969939917852e-299,0.10292756926488544,1.256778323204622,0.35312062687377127,1.5241926077162704,0.06732129574181925,0.1400550745358109,1.6867900952893096,7.5e-301,2.7039757141306443e-300
171,brick,cement,3.625,0.3333333333333333,2.538973871058276,0.8571428571428571,7.339512639763263,0.12502585323628204,0.6472983693792718,7.277123478912435,0.16116856188388523,0.701107729262068,0.13671717171717174,1.5289704179768344,0.44079508726567546,2.2553247455689296,0.0633949865361001,0.1982249493749569,2.097961120730381,0.05193219899258215,0.1755082096521459
172,brick,strip,1.541666667,0.25,2.2512917986064953,0.8,7.339512639763263,0.18095150667855361,0.7264913683785499,7.277123478912435,0.17243701534149825,0.7150746242911079,0.12717745217745216,1.4773703617164837,0.413534463902111,1.5125191301860486,0.06453030363360517,0.14979516319830175,1.466782531576697,0.055927099101117116,0.1455997798875808
173,broadcast,packet,1.727272727,0.3333333333333333,2.538973871058276,0.8,8.459246753460656,0.1327074935572732,0.6918536142475155,8.028090230361206,0.060815202429828644,0.08659181280083542,0.1200072496947497,1.3407197058394416,0.29467925328025946,1.2809917971442468,0.06029139929195166,0.1089923819525644,1.2957925900649414,0.02647296895113998,0.02066815581412528
174,brochure,publication,3.875,0.3333333333333333,2.538973871058276,0.9,6.297113495935706,0.20522715403771702,0.7210348662436245,6.513486420597944,0.19039374352829705,0.7126646607478372,0.12684837092731827,1.218125941975436,0.30714285714285716,1.5742783739839266,0.08770703872268061,0.1802587165609061,1.628371605149486,0.06962651053060803,0.1781661651869593
175,brochure,reference,2.95,0.3333333333333333,2.538973871058276,0.9090909090909091,7.349205768968923,0.20742329402266163,0.7530128076963762,6.809932791043313,0.17789812628545348,0.7078542138934296,0.10412581699346406,1.100008074764282,0.26324188367532014,1.364631926490463,0.07357506004958794,0.13797752582938774,1.3323419211641259,0.05043003704274039,0.07078542138934296
176,brother,member,2.583333333,0.5,2.9444389791664407,0.9523809523809523,7.555846631417578,0.5599764758052832,0.8943162512306788,7.334943049801261,0.37892318168995115,0.8475321535131667,0.11107492507492507,1.3202680245470644,0.30512305238621024,0.9963047502359739,0.08371496325534655,0.11724531259445,0.843671725053444,0.03639386927680973,0.062323951698207605
177,brush,implement,2.47826087,0.5,2.9444389791664407,0.9333333333333333,5.87738923441087,0.22334705684109696,0.7241680005141033,6.3104387332868725,0.3639975929607217,0.8212360496413131,0.13346560846560845,1.326059415572793,0.3034229931288755,1.1040919305834955,0.0844449633940492,0.13522931852544806,1.152207884474434,0.06748508047267067,0.0912484499601459
178,budget,fund,4.0,0.5,2.9444389791664407,0.9411764705882353,8.928265646043851,0.669217277146357,0.9227793220124079,8.128173688918189,0.49306060409295377,0.8890782502906468,0.13823289999760588,1.2494546312778307,0.3398615001556178,1.984901947588786,0.1581558962514202,0.2059068310819743,2.0042096398636766,0.1101439180728928,0.1882770348563597
179,buffer,cache,2.409090909,0.5,2.9444389791664407,0.9473684210526315,12.26837533572617,0.45511961331341894,0.9178115279568912,1e+300,1e+300,1.0,0.11210323576533218,1.243266776903357,0.4076463303810764,2.2098940309053954,0.06398085233290982,0.16756548820010156,4.761904761904762e+298,4.761904761904762e+298,0.05034656203038511
180,bug,child,1.276595745,0.2,2.0281482472922856,0.75,2.2241504712318556,0.0713157847553844,0.24083348521969136,1.823051582955165,0.06880627390910019,0.2005594632832967,0.10671883671883671,1.3531112588977992,0.4826270040588926,1.6408570313830506,0.06273544748288214,0.16935809640885371,1.3677490050888483,0.009366685136017905,0.02773705506732485
181,build,flesh,1.833333333,1.0,3.6375861597263857,1.0,7.161756687784684,1e+300,1.0,7.311412552391067,1e+300,1.0,0.24786324786324787,1.6556742457718643,0.39548229548229547,2.150648602324644,1.6666666666666668e+299,0.27543734937838504,2.1067578172257506,1.6666666666666668e+299,0.2613897069200767
182,building,cafe,3.142857143,0.3333333333333333,2.538973871058276,0.875,5.715075243944451,0.1869393937336772,0.6811982256494334,5.382253213760569,0.23233849357411743,0.7143680748182162,0.13060224089635855,1.2865620831274356,0.3076388888888889,1.4287688109861127,0.0846322516961776,0.17029955641235836,1.3455633034401422,0.08363794125342716,0.17859201870455405
183,bulb,onion,2.92,0.5,2.9444389791664407,0.9473684210526315,11.133395402887183,2.263299845567916,0.980543393519668,11.072612668084629,1e-300,2.2145225336169256e-299,0.09692819435466495,1.1178888288072555,0.29595726465594546,1.418043334947851,0.16908953286768286,0.1226353577789441,1.2805032932791847,7.500000000000002e-301,2.3562186034293997e-300
184,bulletin,news,4.666666667,0.3333333333333333,2.538973871058276,0.8571428571428571,7.74297011820694,0.3608302749880471,0.8482041658888437,7.959097358874255,0.32118037031705243,0.8364038068675907,0.17871794871794872,1.7641173355692163,0.5604761904761905,4.045577788018063,0.14271797462411678,0.4258185135686817,4.204404080836669,0.09939333042789664,0.29997986252931963
185,bunny,server,1.25,0.3333333333333333,2.538973871058276,0.9166666666666666,11.287546082714442,0.3146579804441249,0.876595510666188,10.156321936210475,1e-300,2.031264387242095e-299,0.1018717903828198,1.1435200425171361,0.4680925053207662,3.0245909052240734,0.07742084129680786,0.23023587957778058,2.6480111067627776,6.250000000000001e-301,4.1454327966584824e-300
186,burn,hurt,3.730769231,0.5,2.9444389791664407,0.9473684210526315,9.335701198139315,0.6583361675800988,0.9247671137619928,11.072612668084629,0.13226221845383374,0.5977329653843803,0.12178432678432678,1.3253718908312524,0.39237480957295195,2.2039578088704337,0.09940968707323197,0.2247281667698593,2.3779776223654756,0.02552176406151415,0.07634296406388025
187,burning,flame,4.48,0.5,2.9444389791664407,0.9411764705882353,8.700408810277544,4.983288654563985,0.9885992200284824,8.364562466982418,9.49122158103002,0.9937413878212603,0.1297930283224401,1.1149112167232695,0.2448605173063377,1.4500681350462574,0.8738540982626581,0.16476653667141375,1.3940937444970698,1.5983428152895172,0.16562356463687672
188,burning,punishment,2.52,0.25,2.2512917986064953,0.8421052631578947,8.174030773504068,0.4060208436134759,0.8690697386995804,8.210411787155161,0.0677168543234855,0.2607506289365985,0.14637445887445888,1.589773136537783,0.546796525627795,3.76754865346399,0.18062133121982318,0.4034502042211652,3.9015733347104664,0.031493826381747546,0.07315744069141043
189,burst,transformation,1.952380952,0.3333333333333333,2.538973871058276,0.8888888888888888,6.285839419362488,0.1344170408590244,0.6282317629008974,7.131030860414938,0.19069026169859885,0.7311565098812784,0.1345027195027195,1.5143517869172,0.49798732785961886,2.244584694716402,0.06733163741737686,0.22154006934844114,2.5133422845247035,0.03537118856472013,0.13309794793385873
190,business,disposition,1.583333333,0.25,2.2512917986064953,0.7692307692307693,2.644520854456544,0.1048664382843113,0.3373166647168152,2.775318297817712,0.10384861598920704,0.33332824678874423,0.11513679222012553,1.4431616799169436,0.38846330684565983,1.0982163580914035,0.0746139827371663,0.13884021971166727,1.2874623064205957,0.06300675032745831,0.1305314001488365
191,business,railway,2.541666667,0.25,2.2512917986064953,0.8235294117647058,6.505276283913548,0.3798746281012299,0.8317172245978406,6.442749869506166,0.44803519247014634,0.8523583688533465,0.08435887369710898,1.0940634588362947,0.23715727331568404,0.9040845141801311,0.08158020261438582,0.10882889611756497,0.9732295831507438,0.0754481934215515,0.10977816339921767
192,butter,stick,2.375,0.5,2.9444389791664407,0.8235294117647058,10.246092207886281,2.558419535721002,0.9812830838825095,10.667147559976465,0.05547503760817991,0.06381393105789682,0.10814463314463313,1.266699661143939,0.3468361966168984,1.7342876704004242,0.19399405249174123,0.16569123680268233,1.6231175041928658,0.008779030552086632,0.010130493749999725
193,butterfly,comma,1.130434783,0.3333333333333333,2.538973871058276,0.9230769230769231,9.172295088337895,0.21738385450084158,0.7995115187107744,11.072612668084629,1e-300,2.2145225336169256e-299,0.11972222222222222,1.0866881234797692,0.3214285714285714,2.442131074058917,0.08408842118373608,0.21086243204975932,2.963007374534351,7.5e-301,5.731160541555508e-300
194,cab,taxi,4.476190476,1.0,3.6375861597263857,1.0,10.882080974606279,1e+300,1.0,10.156321936210475,1e+300,1.0,0.4006410256410256,2.089455860012595,0.6981818181818182,6.546728812577743,3.3333333333333335e+299,0.5904487397555473,6.320048251748762,3.3333333333333335e+299,0.41427768783345503
195,cake,pie,3.545454545,0.25,2.2512917986064953,0.8,8.593482123586972,0.2590902414669312,0.8166138572211342,8.269252287178094,0.22182252400470245,0.7858036130103032,0.10825285825285824,1.2979107716856202,0.3101190476190476,2.1219911908906384,0.08426316719844484,0.1977316622586134,2.0553904347861955,0.045211719193659405,0.14051356927473177
196,calendar,circulation,1.695652174,0.1,1.3350010667323402,0.4,1.5927548636075812,0.05072278744967123,0.13910210262103107,1.7798171161722536,0.053805122173069264,0.160740483707368,0.079785592040494,1.0977901153663217,0.25348194833488946,0.6629452825331119,0.04644221962553326,0.05789785034099859,0.816247406063892,0.010409627019072479,0.012840660821540582
197,calendar,system,1.916666667,0.5,2.9444389791664407,0.9230769230769231,7.128662999354771,0.2451677211888395,0.7775521724441942,7.1706399985099845,0.2176221801855093,0.7573393101527128,0.10640203417981196,1.2832814129108798,0.274957921526549,0.8085748030108874,0.06374347379096872,0.08690594334099473,0.8950758835089334,0.037870049217452316,0.0636788258802116
198,call,meeting,2.727272727,0.3333333333333333,2.538973871058276,0.8888888888888888,7.417213504340506,0.6193237410817721,0.901838687344868,8.507663310623093,0.3069276764301351,0.8392922343490821,0.09206547181660302,1.1949967354885564,0.2955530092586534,0.9137645875122123,0.0773511938637013,0.10597576200474566,1.0863683393380041,0.03198369153700896,0.06138637588553072
199,call,statement,2.125,0.5,2.9444389791664407,0.9411764705882353,8.078720593699742,0.9840182726532923,0.9408256620268091,1e+300,1e+300,1.0,0.11086485069193537,1.361855980446987,0.3781309206486969,1.8226395127766897,0.09023377669692496,0.21894539247889733,1.098901098901099e+298,1.098901098901099e+298,0.09185627694166604
200,campaign,operation,2.826086957,0.5,2.9444389791664407,0.9333333333333333,7.039646255984847,0.38614932566311594,0.8446411121046781,6.7685475748804595,0.3571444264829297,0.8286115261341722,0.12583941608005775,1.458750757868578,0.4776861199478644,2.0911001928935256,0.09048176300390305,0.2487125916273056,2.2655400360885816,0.07151863553785151,0.22247869765979944
201,candy,sweet,4.510638298,0.5,2.9444389791664407,0.9411764705882353,8.125240609334636,0.7903979369779186,0.9277683510627365,9.280853198856574,0.9102392266268364,0.9441203214356275,0.173015873015873,1.5069075463434494,0.4241898864809081,3.0263696565300817,0.22314768007987684,0.3371193441283795,3.335474075035944,0.2178088628061428,0.3177218249221362
202,cap,covering,3.681818182,0.5,2.9444389791664407,0.9230769230769231,6.5889614520869255,0.24020755503109723,0.7599291296117423,6.838506163487369,0.24916681732811488,0.7241349864929628,0.11283924680983502,1.2533038413755997,0.3194731047640816,1.1017177944124767,0.07222910600553702,0.13171076082621078,1.1023880301190323,0.045623030458731034,0.08520748479928623
203,capital,seat,2.32,0.5,2.9444389791664407,0.9411764705882353,6.714985180291979,2.1374209797819375,0.9663362008276721,6.54540402356625,184.49954832792423,0.9995861352274937,0.0919749316969389,1.170699497017606,0.27804950718069915,0.9370852440623393,0.09294337817144008,0.10739018125076209,0.9157837360519238,2.5834319110254604,0.02871354111527912
204,captain,officer,4.0,0.5,2.9444389791664407,0.96,8.454332738658227,1.264364205738589,0.955314674634745,9.280853198856574,1.442695040888967,0.9640014307175994,0.16046176046176047,1.6864086225243828,0.5830195923723219,4.228627033899545,0.17301902241136166,0.4730812930894882,3.843563598243526,0.14626015506257106,0.31614064661654234
205,card,plastic,2.391304348,0.3333333333333333,2.538973871058276,0.875,7.193201520492342,0.15560352241556913,0.6912222185113635,10.156321936210475,0.07476093090646553,0.34022141648788523,0.10328917493989266,1.2879440858979576,0.3091138971732836,1.693688658040661,0.06595022485284269,0.17242517110633296,1.9540411154684605,0.015747044715623666,0.017910111072338558
206,carriage,coach,3.708333333,1.0,3.6375861597263857,1.0,10.40515690251597,1e+300,1.0,11.072612668084629,1e+300,1.0,0.16400305250305253,1.5162333525471592,0.507926179218547,3.3644649996525793,4.0000000000000003e+298,0.33554807686418137,3.3374797645422065,4.0000000000000003e+298,0.18718280801268414
207,cart,wagon,4.375,0.5,2.9444389791664407,0.9523809523809523,10.188933794046333,0.6106464538248485,0.9256155641912462,8.269252287178094,0.5865969315659691,0.9065545972862611,0.220515873015873,1.983636449889902,0.6953859456826208,5.841839840221572,0.1576372937011425,0.5486014768789489,5.518150397334369,0.11959648331063559,0.391921092837741
208,cartoon,wit,2.666666667,0.5,2.9444389791664407,0.9090909090909091,7.798643120633182,0.4495785241023085,0.8751904115106097,7.654885984471263,0.3319764817676184,0.8355934908536378,0.157012432012432,1.497356355326341,0.40522394272394263,2.0192816905426656,0.11831721096728548,0.2124471281121589,2.0605211728879684,0.07168267881835859,0.15210456590370544
209,case,grip,2.12,0.3333333333333333,2.538973871058276,0.8888888888888888,7.9074021102501195,0.4936812966477735,0.8864600556946665,8.052187781940267,0.8706078958331334,0.9334247479157236,0.08377287232522745,1.1058514649379854,0.2654099585031454,0.802317699303145,0.06462072134245123,0.08822710259962419,0.7943090655868458,0.03170155827080417,0.035548407079815734
210,case,luggage,3.68,0.5,2.9444389791664407,0.9411764705882353,7.9074021102501195,0.6104197887650501,0.9061356273029275,8.052187781940267,1.729870810063179,0.9653481513536067,0.11625827603768782,1.2936726411771473,0.36386437908496727,1.5681754239938068,0.09771550997729067,0.1775251592660276,1.5825390602010028,0.12179654450143036,0.0784920488925927
211,case,tin,2.6,0.3333333333333333,2.538973871058276,0.875,5.205612601196791,0.22345552252152262,0.699378835598933,5.320040029258996,0.11785892213973098,0.5563498602937915,0.1077197679771209,1.2913484938845496,0.3470732012440604,1.2495630017623145,0.06789655926235558,0.13530648761711409,1.2586713518551649,0.01820615011992974,0.025571950284055546
212,cast,fishing,2.6,0.5,2.9444389791664407,0.9523809523809523,9.954740406545538,2.606032141353031,0.9810909561205305,10.156321936210475,0.05536895285858187,0.0794532950864239,0.10355448716516828,1.1803598078411826,0.33000434091765357,1.5803610188570867,0.20021818977326303,0.15667671348291068,1.7297582452406353,0.014096726116436626,0.012756944533668395
213,cat,vision,1.431818182,0.09090909090909091,1.2396908869280152,0.4444444444444444,2.036327717785946,0.06942862938846826,0.19368819073424481,2.2541304008103937,0.06525080283107919,4.508260801620787e-300,0.06173265911075508,0.8352270760663529,0.14089794899653224,0.21018367930540677,0.05251832792159596,0.02099814735216014,0.23433497163748518,0.020679048286408184,4.6866994327497035e-301
214,category,flavor,2.428571429,0.3333333333333333,2.538973871058276,0.8888888888888888,6.1675582516908225,0.22799720622367092,0.7376961184661306,5.672190078599439,0.09268956438962073,0.33971001263422107,0.13089225589225587,1.446177478365269,0.41111111111111115,1.8661659896230762,0.10102666770399578,0.22919165669437366,1.927529282771375,0.052090843343551956,0.10779180962885326
215,cave,formation,2.347826087,0.5,2.9444389791664407,0.8888888888888888,5.884681030765606,0.1821534624584186,0.6819166481783131,6.138138734953937,0.24886869261891473,0.7534018902284174,0.15339263910692483,1.4973103002067318,0.2971758400329829,0.9552057351027864,0.06813181493415275,0.10778083820299356,0.9646432406201209,0.06536071127250014,0.10762884146120248
216,ceiling,overhead,3.52,0.5,2.9444389791664407,0.9473684210526315,10.553576907634241,0.9269475754678465,0.9513742253065633,9.81984969958926,0.06873972279237762,0.3013830272343299,0.07810057142003736,0.8866024272388945,0.2133432621704933,1.0580307206531006,0.08517599212835923,0.09560288572967861,1.0922746781029495,0.007068247697419097,0.015617195713505429
217,cement,glue,3.0,0.5,2.9444389791664407,0.9411764705882353,10.854682000418164,1.9235376129767305,0.9766129893819115,11.072612668084629,1.442695040888967,0.969649887265294,0.19038461538461537,1.7147453199829112,0.5268627450980392,4.207403783382749,0.4302819608981275,0.3697603594172111,4.156915910899516,0.3070492616813444,0.21545038829448399
218,center,loss,1.304347826,0.125,1.55814461804655,0.5882352941176471,2.3322377550841122,0.07879829701513846,0.263376636888404,2.6043996588901104,0.07034443145291959,0.18767343519048169,0.08014458988723695,1.0947299293957602,0.21844030797204173,0.4456645758869083,0.060163295251943846,0.05038274384435365,0.497916673806447,0.03732092116143575,0.02407515691235766
219,century,decade,3.434782609,0.3333333333333333,2.538973871058276,0.875,5.838476662273955,0.23165272954631622,0.7300943292822364,6.583976298352489,0.21820608659659368,0.7418240454426486,0.2222222222222222,1.9896677267242215,0.6413690476190477,3.755263665372967,0.12562433879736584,0.44797937570538116,4.061250136211376,0.13367533425677905,0.4867114457821712
220,century,period,3.769230769,0.5,2.9444389791664407,0.9090909090909091,3.800372388500703,0.2016894614625864,0.6052096722394981,3.7617283407918753,0.2967973324377752,0.6906842006339609,0.13121005978148834,1.4408764277347021,0.37259589150345457,1.4880901187628826,0.08679738032157289,0.19754120586445656,1.6561763632400976,0.051464575507962254,0.13988924664050323
221,century,temperature,1.130434783,0.25,2.2512917986064953,0.7272727272727273,3.7653937637929498,0.10619478186235774,0.44436120319112815,3.6839756417095733,0.1492420216730832,0.5237206058772729,0.1324404761904762,1.4901611891756392,0.42269299328122856,1.9122387462367751,0.08258130328404667,0.23145841841027745,2.0481143136664226,0.09569473452164357,0.27211976252202014
222,certificate,study,3.136363636,0.3333333333333333,2.538973871058276,0.8571428571428571,5.087036908671752,0.16281285144123964,0.6235605854088698,5.634533359161433,0.20155986481539062,0.6943196861848263,0.09800851925851925,1.1885421331150514,0.28582866479925306,1.0687826789537074,0.07309470524809131,0.12629379416348702,1.26033777905478,0.05938759285094616,0.11027553437561644
223,certificate,wave,1.145833333,0.125,1.55814461804655,0.46153846153846156,2.61964384137646,0.07885617433551217,0.2923611289889497,3.071760281122492,0.07077189620618549,0.3030332131866233,0.08079908472065334,1.1029454409684112,0.2369687048608617,0.6223099867628137,0.058894876633222286,0.06776820470917383,0.7743160479318186,0.03906971033372272,0.06997051753279576
224,chair,furniture,3.869565217,0.3333333333333333,2.538973871058276,0.8888888888888888,6.616276095021827,0.3148123970507251,0.8064180723006941,6.186030022658352,0.5852988788802796,0.878660698638537,0.15449134199134198,1.605402843363008,0.5568627450980392,2.9326935780029784,0.13116064729049795,0.3585599899387228,2.8891513708858696,0.16261451305728084,0.2877166056475498
225,chair,rocker,2.826086957,0.5,2.9444389791664407,0.9523809523809523,9.792771078600483,0.347093343904558,0.87176217640311,7.8945588377366835,1e-300,1.5789117675473365e-299,0.10404629328114512,1.2409322053148186,0.440235638114895,2.173898790212583,0.0653029997408865,0.19745440243786033,2.1115345592514894,8.999999999999999e-301,3.606916415302184e-300
226,chance,opportunity,4.590909091,1.0,3.6375861597263857,1.0,6.318890860859069,1e+300,1.0,6.986636355533045,1e+300,1.0,0.3065151515151515,1.9232498843863244,0.5105050505050505,2.7437053454516254,2e+299,0.39112144327060905,3.0472112098098685,2e+299,0.4010381854291836
227,chance,probability,4.619047619,1.0,3.6375861597263857,1.0,8.67870253169568,1e+300,1.0,8.300023945844847,1e+300,1.0,0.20670024420024422,1.695556219201901,0.4041841491841492,1.6256821400978165,1e+299,0.18494754560942736,1.6993597700701506,1e+299,0.1957819418215481
228,chandler,retailer,2.130434783,0.5,2.9444389791664407,0.88,10.776720458948452,5.198264602161117,0.9911536122230311,10.156321936210475,1e-300,2.031264387242095e-299,0.25,2.020242738419847,0.6742857142857144,5.147936982139946,1.7717897936570222,0.47346466439219564,4.654309075847784,1e-300,9.308618151695567e-300
229,change,decrease,3.0,0.5,2.9444389791664407,0.9230769230769231,5.871075378709827,0.3673220402798876,0.8117877616066127,5.890829117792544,0.341239656936352,0.8008114548708976,0.11349615662115661,1.3425701184518317,0.2896522043058421,0.7685843300559131,0.08084066045942255,0.10378899200806191,0.8642560318518789,0.05598163380534209,0.08490415615692123
230,change,move,3.434782609,0.5,2.9444389791664407,0.9333333333333333,4.07095897255779,1.0325632814500227,0.8936966979842944,4.594871370132069,0.7354306668241076,0.871107754362349,0.11575269175269173,1.3024477457019226,0.3145764936817569,0.867331800053024,0.10506509266503189,0.13507678717107438,1.0249112330966177,0.06568453223108048,0.1012138592086511
231,channel,sound,3.2,0.5,2.9444389791664407,0.9090909090909091,8.486714148161266,6.18143991378472,0.9905589326330057,10.667147559976465,1e+300,1.0,0.09719167551198801,1.2208711940733754,0.2547439099320872,0.7779993147173192,0.1578821658690719,0.08788004094950135,0.833799292489493,1.5625e+298,0.07180775036696645
232,character,vision,1.666666667,0.3333333333333333,2.538973871058276,0.875,6.884390086866041,0.6399522394120775,0.8980773484915019,7.05622964733224,1.1636260734890405,0.9426000751496472,0.09328880995547664,1.2211033125283342,0.3256974361876323,1.2959650263325384,0.08117878973968082,0.15094046858240828,1.4497133294965279,0.08526210573297761,0.15784359833184733
233,charge,damage,2.375,0.3333333333333333,2.538973871058276,0.875,5.972904353246551,0.2656264170053411,0.760371272982046,5.713670679720157,0.18322441846962906,0.6767695547940153,0.08957568901686548,1.1706794206619644,0.3219072719506155,1.1419389339398545,0.0671062531124236,0.12811578707519156,1.296755968820984,0.03738256320255572,0.08099683158074343
234,charge,tax,4.086956522,0.3333333333333333,2.538973871058276,0.8571428571428571,7.900334943027027,3.0224789833492474,0.9794902055352547,7.758426663412103,1e+300,1.0,0.09358782829371064,1.1545306362725296,0.2864892623716153,1.3848552019015203,0.26713779992032743,0.1696797331383411,1.5037609164853623,6.666666666666667e+298,0.13781294716990272
235,check,draft,3.952380952,0.5,2.9444389791664407,0.9473684210526315,9.261593225985592,1.8180286511875527,0.9711613472657001,8.770027575090584,9.49122158103002,0.9940290148074097,0.07378954053324574,0.978440222887474,0.2222773934637149,0.6835912669699068,0.06517201896136438,0.0679703980319266,0.7835388006136779,0.08317134168824346,0.026965853858983806
236,cheese,food,4.0,0.5,2.9444389791664407,0.9090909090909091,6.109279947234236,0.16236150553350207,0.6648595648541417,6.578374042803819,0.22250709928370088,0.745383150591325,0.1737649605296664,1.5394753567655626,0.4044479485655956,2.1653746595049097,0.08620525542325143,0.24021118744717518,2.211707135746217,0.07432224406245017,0.2343583734073543
237,chemical,salt,3.590909091,0.3333333333333333,2.538973871058276,0.875,5.904007134349466,0.2800210425336276,0.7677924649937828,5.367164914109367,0.4053885376576924,0.8131390971680895,0.1454212454212454,1.486285142541648,0.4400735294117647,2.6082928642369927,0.1284565135987108,0.3298350533023857,2.5936812365917716,0.13032916682090973,0.31436569333441894
238,chess,duty,1.166666667,0.14285714285714285,1.6916760106710724,0.6666666666666666,3.143520233107207,0.07212132037039834,0.3119722076925965,3.3825552972316535,1e-300,6.765110594463307e-300,0.07681298463032209,0.9696591969719698,0.284069473199908,1.0119978660148485,0.05432278220182121,0.09770090200189717,1.1277286310290897,1e-300,2.2554572620581794e-300
239,chick,hen,3.863636364,0.3333333333333333,2.538973871058276,0.9285714285714286,9.523957490453084,0.2577719680209375,0.830795792821985,8.128173688918189,0.2901468236762835,0.8250747494682681,0.13320070452423394,1.455389665722324,0.5641362876889192,3.8029617194411403,0.0910554961839654,0.33491905420031753,3.3130766582613385,0.06396256387658403,0.22078888313373513
240,chicken,poultry,4.217391304,0.5,2.9444389791664407,0.96,9.720667784699138,2.014354749956498,0.9751006845214716,8.993171126404793,1e+300,1.0,0.17862554112554113,1.4629677434493784,0.4222335249889429,2.9211197677735963,0.5407297664755635,0.3023234694281535,2.580110596530874,1.25e+299,0.2668814020445485
241,chief,guru,3.904761905,0.3333333333333333,2.538973871058276,0.6666666666666666,4.96947927592402,0.0902958595460187,0.4729760027329691,5.421879414518243,0.13025708519948026,0.5854881761028153,0.24444444444444446,2.2003240627590532,0.6225006961849067,4.96947927592402,0.07784409112418957,0.434870555901313,5.421879414518243,0.025064566278372693,0.12152960623601282
242,child,kid,4.857142857,1.0,3.6375861597263857,1.0,7.7017150044999525,1e+300,1.0,6.534651231789987,1e+300,1.0,0.2137866300366301,1.682723312876767,0.5529702102163402,2.6677904428433292,1e+299,0.33898277255613857,2.2437947020472806,1e+299,0.15026765407111056
243,chin,feature,2.875,0.5,2.9444389791664407,0.9230769230769231,8.848828815395818,0.44454811945156814,0.8872281405488384,7.489093729628519,0.6106464538248492,0.9014426534308835,0.1071771978021978,1.1579356523420778,0.26698298977710744,1.3052031354439413,0.08651470458590826,0.13003158941469375,1.228516362422505,0.06052248838445657,0.08029324158548543
244,choice,option,4.590909091,1.0,3.6375861597263857,1.0,7.554849125100453,1e+300,1.0,8.43355533846937,1e+300,1.0,0.31701261701261707,1.8765382059105744,0.532843137254902,3.0551613294720514,2.2222222222222223e+299,0.42156773119552987,3.3923134893754248,2.2222222222222223e+299,0.4001951930217318
245,chuck,jaw,2.090909091,0.3333333333333333,2.538973871058276,0.8888888888888888,7.739366510703642,0.13096966880475688,0.6696665936073763,8.630265632715425,0.052288298101886316,0.0603694676280937,0.102011877011877,1.1838483142765945,0.3114635717834892,1.5726043811483152,0.056474844937226404,0.1369040247042024,1.505019691978966,0.00580981090020959,0.006707718625343744
246,church,temple,4.347826087,0.3333333333333333,2.538973871058276,0.8888888888888888,8.09057509323429,0.3821808784539541,0.8608042268213902,7.359040601380321,0.36918824845292303,0.8445694739299919,0.11201457345758817,1.2153818147461946,0.27172431810105957,1.4186240340854332,0.09714105378375518,0.14964174864922486,1.2946686478692575,0.07537809958498456,0.14072362591620075
247,circle,oval,3.347826087,0.5,2.9444389791664407,0.9411764705882353,9.870480062927799,10.492058687256982,0.9951951562296905,8.875388090748409,5.484814947747069,0.9898332368754863,0.13808210784313724,1.3507985520925778,0.338362556561086,2.06187418379647,1.3644497321502653,0.20908244939585172,2.071564805435249,0.721825087728188,0.21478990377812113
248,citrus,orange,4.208333333,0.5,2.9444389791664407,0.9629629629629629,10.388062469156669,1.279262198685682,0.9637393587162382,10.667147559976465,1.2682994037090263,0.9596163783890622,0.15163992869875223,1.2898654221156687,0.36379526109960897,2.954843925614978,0.2924981421078128,0.27432574053208936,2.8066010909293055,0.23849849988920688,0.21717985164813608
249,climb,mount,4.166666667,1.0,3.6375861597263857,1.0,10.776720458948452,1e+300,1.0,11.765759848644574,1e+300,1.0,0.13878988841682338,1.1594240418465893,0.2790101106324016,1.5045204166929986,6.666666666666667e+298,0.14805531488950804,1.577708622632822,6.666666666666667e+298,0.1204042884740903
250,clock,timer,4.416666667,0.3333333333333333,2.538973871058276,0.9090909090909091,9.378003577830004,0.19703166893951704,0.7870313776482816,8.3984640186581,0.25239759175245413,0.809142246173698,0.17195767195767195,1.6592880945198567,0.6421356421356421,4.995439598814838,0.10298852795995929,0.41923290781296063,4.711880016970318,0.08413253058415138,0.2697140820578993
